addressable_patients,peak_penetration,annual_price_usd,approval_prob,ramp_years,exclusivity_years,operating_margin,discount_rate,peak_revenue_musd,npv_if_approved_musd,rnpv_musd,synergy_musd
47349,0.2616453879323095,77348.87365778322,0.8693554262656519,5,13,0.5121930052473864,0.1295344425116292,958.2479281958975,2530.2708974691736,2199.7047346368868,385.79039917551546
40992,0.3481191864548239,88323.58364781429,0.8684183500317411,4,13,0.7053742869711823,0.09349018804945047,1260.3865203816456,5912.78778175563,5134.773409520062,516.4361381909828
48068,0.3758869816064001,80493.01212908051,0.8648493276423467,4,13,0.7458731617190052,0.11218997060497785,1454.3586444662897,6080.932308081183,5259.090218082634,229.4356125895397
41995,0.282661893775802,81485.26206393338,0.8849440338576782,5,12,0.703118307109641,0.10748005117103587,967.2615326795257,3501.177332532912,3098.3459919027405,244.70436137549822
44079,0.26133758283312025,87490.6501253212,0.8823487291407839,4,12,0.6709694363027712,0.11983695235200137,1007.8484840739014,3823.679583180123,3373.8188208605434,486.66026694798916
42101,0.43647640877018234,84632.0436864508,0.883119480773255,6,12,0.5586016585014241,0.10177268853556479,1555.206329736025,4099.048933434384,3619.9499657587376,184.64601538275343
49625,0.21100304362810587,92958.64310777694,0.8765101782531993,6,11,0.6329552177411776,0.11143059449605329,973.3723726287591,2692.9157541897594,2360.368067725715,251.14869409539023
39211,0.290233423898938,79115.12109980376,0.8891702540199358,5,12,0.5335169010313803,0.11117896507720355,900.357197553095,2545.301229304786,2263.206140618191,298.13072133757214
36664,0.3385437837300542,82228.49750371376,0.8782247973351259,4,12,0.580115519159586,0.09323980509457995,1020.6504769048336,4105.464505424213,3605.520733242732,680.9810605940896
47990,0.30515683154838996,80195.03607701328,0.8879262028197794,6,12,0.5823068761425598,0.09667601586720766,1174.4143088970177,3415.4847050115272,3032.6983649099197,226.402700980244
48176,0.27743509741203387,75222.00017751638,0.8571587541417095,5,12,0.6893842106036715,0.08307845770480494,1005.3956846839426,4080.9287392123233,3498.0037938443324,193.1854418278418
37743,0.2888305315605622,91141.60261765796,0.8602679132754422,4,12,0.6398306860301767,0.1107254004883753,993.5647554653534,3599.8535279724706,3096.838482606116,291.1276459672696
48561,0.26362395002363387,88283.19716053523,0.884174353497283,6,12,0.5225434042275953,0.12296852870885235,1130.1875975490414,2734.5585889468116,2417.8265724824896,418.92910035319943
44890,0.4221101687736676,96051.62428032,0.8904874396276806,5,12,0.5530562694451023,0.09521199966280854,1820.0366497108307,5834.505130839351,5195.5535354557,621.1434343600015
48060,0.40042550125342974,83198.7327068084,0.8520919693104416,6,13,0.5480934520431295,0.1209779177236563,1601.1138175480123,3969.2699061010953,3382.183011014354,299.31011943865974
40978,0.3956430562292369,96212.37682541463,0.8843186213831129,5,12,0.6249824103517615,0.12242147501969315,1559.8586646918136,4464.795225013023,3948.301558141422,210.64092915865126
47264,0.24121272676068717,91844.50023384797,0.8777191908069117,6,11,0.5523061493005557,0.09458436351500167,1047.0896024084109,3012.6927297407815,2644.2982248979447,461.5305876560928
40984,0.3034373121021211,89283.37758355448,0.8723449228357119,5,12,0.6604293296581725,0.08686806002741239,1110.3347619537046,4451.866020907809,3883.56272048375,440.75839841318106
47014,0.37317178829727576,86456.28065717552,0.829559894406079,4,12,0.7517171038208444,0.08566462158553588,1516.814791159433,7180.293861774831,5956.483817778547,267.9612033153053
45843,0.2945558291981891,83594.250894951,0.8535377114797207,5,10,0.5511988334712306,0.11039663662651301,1128.8001605734282,2794.836512972346,2385.498361242379,218.97697984467698
57018,0.3359519915751443,91943.52465843789,0.9017647411584991,4,13,0.6742323959606172,0.14288382478190598,1761.2067776061003,5689.291934663181,5130.40286883668,351.04701478303485
47512,0.3562730876837924,87778.58078174855,0.9117531136826069,5,12,0.6137789177557561,0.08,1485.8497131137922,5363.767075176814,4890.431331860709,141.9676723620582
54147,0.34629587122180405,90637.46966666193,0.8695213070353826,6,11,0.5624541475312099,0.10550617485720319,1699.5325473560151,4428.217773151287,3850.4297059478176,495.8315513003423
50916,0.2982963912169968,93657.05113031114,0.8411080999352553,5,12,0.5443070478293417,0.1031243930538636,1422.468823503483,3988.088147421373,3354.4132440519033,176.88423252425346
48290,0.3676205703099795,87660.13988644913,0.830384454341766,6,12,0.6124254037627749,0.11341970451245255,1556.1776341678005,4226.515414939156,3509.6326966013135,251.0919904632645
43261,0.3222888249917654,85903.36091559658,0.8121394811080356,4,11,0.5648765566922496,0.08,1197.7107757890988,4327.668724927164,3514.6706326698204,332.253080290795
56145,0.2809965323714773,85560.79895600029,0.8514639143546118,4,11,0.5783646668646465,0.09908999530457274,1349.8542492928427,4567.359950484266,3888.9421817058187,446.8355315176504
46355,0.2716750330480683,89402.11834341742,0.8858735767513123,4,12,0.5550513331915057,0.11679413036587828,1125.885233780409,3302.4336805262647,2925.5387365518027,163.65286253894192
48210,0.3898518863945305,95529.76455927832,0.8096641651052503,6,11,0.5991034737354303,0.12259468007800906,1795.4589445457354,4129.747274403705,3343.708379025759,151.18757193787135
48214,0.2938071242307393,83836.01806034952,0.8622535592764858,6,13,0.5550379960297005,0.10272776279787076,1187.588896462725,3682.304171523236,3175.079878234562,557.7331898784556
49482,0.2648623803943886,80532.1983954425,0.8494637059469117,4,13,0.7267503078367876,0.10499341517010136,1055.4485742920206,4551.723287695793,3866.5237324109294,224.6636738199575
37500,0.32425624064613945,91382.66003899052,0.9212877004035941,6,12,0.5611031747757469,0.11952469195698703,1111.1774176682723,2904.7660316186825,2676.12521748045,405.2604629863872
41942,0.29126947774005685,89562.31517597294,0.8958668646918769,6,11,0.7436582831093432,0.08693952943082131,1094.1312556043756,4062.922101589686,3639.8372846384837,290.345034082659
38756,0.41977063626469835,83831.30364031559,0.8959175269927404,5,11,0.6189122189018202,0.13465538379628206,1363.8205266527907,3756.1462349188205,3365.1972458115624,505.83441096225624
41053,0.33460621704870835,84375.89209810966,0.8617710090720208,4,12,0.6151175708168714,0.08132789330758293,1159.0369536648457,4607.308373339558,3970.4447859988013,165.53078830601453
43616,0.29814283392900537,81169.82014497016,0.8640106354972519,5,12,0.6320642187340108,0.10816473773407685,1055.515932251588,3503.6210032900217,3027.1658095941307,322.9036572471484
45860,0.24187049828857612,79423.213869005,0.9014291222981173,6,12,0.6253222149864643,0.13330363928868444,880.9766679281292,2211.0853568071716,1993.1367325129083,188.23550282680597
41593,0.34632964142880235,88614.4261472041,0.8694984980035472,5,12,0.5696415172527238,0.1037187049473758,1276.480952594949,3838.595949687938,3337.653412696162,272.8750614421079
43982,0.29892891179902437,84815.69230401181,0.8410669423278192,4,12,0.5869754717536169,0.11162922212742628,1115.1135850455714,3926.8501159256557,3302.7438199812336,538.2413216830624
47288,0.35297122620014565,74507.78387330406,0.8292220327063833,6,13,0.5876028002110413,0.09566376702812317,1243.6320221596739,4163.81551294631,3452.7275634597113,522.7122110300163
46109,0.30670262731772024,84911.46668357748,0.8397155966991967,6,13,0.5901285144679066,0.10893126689535657,1200.7968564991138,3855.7191626175118,3237.707517341891,638.5368038037184
46066,0.35822891485698916,86955.30618849097,0.9106377857275091,5,11,0.503847057482773,0.1065992149278706,1434.9515226686556,3833.8258818188688,3491.2267118843497,553.3594401779221
56554,0.3012633555539208,75620.08347446035,0.878755698608477,5,14,0.6820167702587883,0.1169539884695858,1288.388349600387,4638.32553521887,4075.954996074796,304.64750097137807
43326,0.28800710896434056,82332.38966662876,0.8452776558010294,6,11,0.5765072064502688,0.14971165343075843,1027.3596956546614,2185.900583849436,1847.6929213303526,322.41584105874654
43176,0.3593024312579536,89237.21622305317,0.9110508056149037,6,13,0.6062123185701701,0.11939727745673406,1384.3585103278758,3758.3056872632415,3424.0074241282505,211.1084518492217
43022,0.3563133386729455,94364.72382680877,0.8256378456028235,6,13,0.6909839227209511,0.10840771961946892,1446.5463364018624,4769.696880194398,3938.042256342211,215.29113929935156
50660,0.30176124419493483,82291.00665220214,0.8396563783058835,5,11,0.5641840071974953,0.086715258536052,1258.0011037963675,3869.5362096873787,3249.08075954958,231.02837199393466
41382,0.2941342211304028,84570.44127009198,0.8708715432619348,5,10,0.6342449842926662,0.12024734232025457,1029.3797690726797,2842.167249934479,2475.162579158969,284.28534839253433
39527,0.3237402277517242,83310.76682074157,0.8663397272243187,5,12,0.7109842877333278,0.11898071311566433,1066.0845599352149,3907.7721988898475,3385.458300841007,529.6084633229871
47288,0.2736281455166796,97834.60016068604,0.8803354534900818,6,13,0.640861749810657,0.11968250842340349,1265.9139562990033,3776.9885562211616,3325.0169334678058,354.48179972064656
45343,0.33315056411703026,90657.83780804307,0.8847806131365102,5,12,0.5712902660542222,0.09715262217463536,1369.4814707960215,4587.064158375296,4058.5454385438047,585.5216388027666
54293,0.2778598261434258,78693.19913126933,0.8584431606614285,6,11,0.5388124048146286,0.09570046724534048,1187.1532898197424,3237.336721542048,2779.0695673658624,435.8465330788986
54030,0.39162839798915633,86655.52569715324,0.8819086280732559,5,11,0.5174935180469334,0.10922730129024875,1833.6033970481224,4643.569118635591,4095.2036707792518,405.5618379685757
40760,0.25079158384076206,84390.08205316518,0.8584865370379906,6,11,0.5804658931317209,0.10355671230279484,862.6577785199162,2350.794394675331,2018.1253391731445,265.23686218563694
51030,0.3008359121306241,89950.6761763418,0.8807348596843526,5,13,0.6458155776549479,0.08,1380.8918912395138,5717.002923795981,5035.163767904487,299.1423337071953
47242,0.32332462839195897,88421.80879675335,0.8274899747776282,6,12,0.626750233547892,0.11976437473010423,1350.5991036648622,3683.8935629705725,3048.384991505986,295.63629123151094
40065,0.36859826432554826,83065.85413937086,0.8473449966777696,6,13,0.6063164325757102,0.08,1226.707351847582,4699.496122175207,3982.094526031742,548.6149950519531
51475,0.35955600736895,78496.7869766718,0.8209307362260968,6,11,0.6432095448025275,0.0885793698206991,1452.8299530231743,4630.035583293847,3800.938520146443,343.58798817377806
54034,0.3666615750024797,93956.27544886663,0.8651170109224453,6,12,0.625541993686711,0.12344072690704717,1861.479725924079,5009.521937626208,4333.822644829601,457.59180654862797
38585,0.3632271244173216,85363.80320624493,0.8639506204230882,5,13,0.6079451587242943,0.08833766987738176,1196.3838257105976,4714.501412976153,4073.0964207262737,545.5017667752985
41077,0.2564681809736463,88236.8831692248,0.8549302765238738,4,12,0.6934675303703633,0.09758662579359825,929.5705761439366,4272.514881129788,3652.702328776655,642.1540459277912
54990,0.31944139316574616,82635.95809101289,0.862824867671356,6,11,0.5796788972568843,0.12854272153937948,1451.5900333440836,3236.5456046324207,2792.5720330292775,234.9200520275938
47990,0.35690416608336556,84229.24467062892,0.8651585755821587,6,12,0.6053988548894175,0.08412233445160591,1442.6642621088338,4856.403397501127,4201.559045834431,417.0205140832823
44091,0.26951657891924136,85610.33062698838,0.8499018857224212,5,11,0.5806883883660002,0.1197802606469866,1017.329430664363,2711.7092826187804,2304.6868328286955,233.0196549208887
47349,0.3740616688258201,94576.23588048795,0.8494697294986645,5,12,0.6048848920397482,0.09377233316228802,1675.0818906358543,5759.693566136743,4892.685335621378,462.59300995651216
39367,0.33152993140744225,85109.39222641289,0.8531019154698555,4,12,0.6723443448054888,0.11078528890020746,1110.7915138359901,4261.136204179923,3635.1834578638413,375.428161397468
45162,0.3951602621447044,91388.81349471757,0.8997179075018409,5,10,0.6166860748739456,0.08410906190778775,1630.9455802495963,4935.9488808395,4440.9615986049685,86.90372982775953
49998,0.26162957538236603,89884.41917253323,0.843163339585554,4,11,0.5461427473963308,0.08,1175.7740882351804,4224.562645931833,3561.9963488322683,432.4038641573314
42342,0.42717061369709475,89372.45718633936,0.8895232236845253,4,11,0.6574697167297006,0.12779831880992645,1616.502702409344,5110.0370878133335,4545.4966634992,331.77558909910516
52647,0.32350940332905165,95526.62527787259,0.8757568869208693,4,11,0.5722904928811923,0.12626509080548798,1626.9903340955448,4583.461774713458,4013.9982151438608,362.31561454954084
53190,0.21383675407115565,89599.3080015154,0.8629372024603141,4,12,0.65730798498795,0.10299910257724772,1019.1004638595987,3821.6879455188327,3297.876704382327,170.8374453625834
44855,0.2801688593717632,85756.56965689053,0.8846504968832494,5,11,0.6920613861640499,0.13921097544876804,1077.7005972541392,3453.5066060962854,3055.146335072663,654.6184994313622
45156,0.3027149782430415,78587.32340349362,0.8739737394242382,4,11,0.6150867176037439,0.09865520563357738,1074.2413665855404,3865.0600470687878,3377.9609824359304,368.9047056796524
44824,0.28071217630931566,90495.78664899815,0.8523306038825149,4,12,0.6845343980932581,0.09273921155935833,1138.676139385667,5001.05129836038,4262.549073178939,478.97192504549736
39065,0.2693910241507259,93049.44961216941,0.8614985919600432,6,12,0.5699352209418699,0.09615955595153333,979.230109203963,3106.5216713886557,2676.264045794687,494.8227982173251
50110,0.37185166505785944,84002.6405708842,0.8644434321123168,5,12,0.724835048517831,0.08,1565.262105671219,6715.157254197531,5804.873583992435,218.95424042763983
51002,0.3620543946602037,85816.00788153391,0.9027254298153258,5,11,0.6091843571520786,0.13252630089780604,1584.635342196477,4045.282688597019,3651.7795537882407,282.7139711905461
40323,0.24004239988680218,96840.08541067922,0.8771840410146411,5,13,0.6324946019455271,0.09311352884026299,937.3374299507263,3681.7618792989106,3229.5827633370777,393.24987251202816
45665,0.27946675694273665,95479.29211400881,0.8523481383637922,4,13,0.6083936671726482,0.08728447907989717,1218.4923521043845,4900.971741781076,4177.334140280653,215.78311627825917
45268,0.24393752390937357,89497.86901712063,0.8268192974234309,6,12,0.6825079448440201,0.10144320894691151,988.2859314790212,3232.7813767668167,2672.926026661891,186.81438582671197
43133,0.25854990641734765,83103.66025126245,0.9198274310484462,4,13,0.65771587920913,0.1092083537763011,926.7747709750874,3586.1403337859956,3298.63025060559,236.8317675521312
52003,0.3902931446708242,81609.22265628917,0.822723146167584,5,12,0.6758688020345341,0.11483699500781608,1656.374602082992,5317.116879759247,4374.515127856295,198.1443122991695
45062,0.4101931425628353,80602.50256157419,0.8561486611257054,5,13,0.6196348432696884,0.11906863672087965,1489.8666029043477,4990.541698083952,4272.645593106579,679.4325563215552
46530,0.3614084777492843,82761.50802798572,0.9086007539184597,5,11,0.5859490742337904,0.1205097065535986,1391.7453657362505,3733.5256892259463,3392.284256004632,326.44184151524075
52569,0.25085054182251776,77884.33508322347,0.8828949060272524,6,11,0.5946155748054801,0.1036972478062278,1027.0577775016425,2883.4760043943647,2545.8062759316,342.2079859424413
42211,0.27666910111120696,78507.57196344147,0.8869159821593899,4,12,0.6264540624384094,0.09227265107511835,916.8490640391782,3596.560825085812,3189.847276576969,254.7698815807983
37662,0.30782592946783216,86099.04586149429,0.8474726414699112,6,12,0.6798446225007955,0.08147476396951167,998.175525746414,3887.996960253613,3294.971053933115,374.41070810041373
52308,0.3707493018941563,78008.42509376619,0.8392035228137411,4,14,0.6312326011090481,0.09249020600311596,1512.8294388563486,6408.524454713749,5378.056298433788,313.3947652384432
48890,0.4227372837857472,85492.15504294625,0.8804900146695855,4,12,0.5306697284912609,0.1135049266042184,1766.9198696295455,5251.889271564809,4624.2360617631375,450.905882180589
46260,0.23263278307783264,78928.67392337405,0.8921802751461099,5,12,0.526934432761618,0.10179939476741545,849.3982288947677,2736.657162952259,2441.591540623319,514.797967279732
39770,0.424233717511508,84636.72600458088,0.8411397824048826,6,12,0.5818699385033649,0.10856430201751202,1427.9717932675376,4046.254189740172,3403.465368712893,467.8785724975709
51901,0.28517078001443474,78543.75185279542,0.8805485661772366,5,10,0.6663484407216229,0.1259054512627165,1162.4984751032064,3248.4529447345158,2860.4205827802,306.83668615652
40050,0.27194184826371337,90880.10617709772,0.8660806201467977,6,13,0.5507506078273329,0.12039521085787891,989.7998669703089,2618.250731018214,2267.6162168200613,329.53976464598287
40714,0.2758467987878488,81678.03003068102,0.8257316026978753,4,13,0.6422493143106764,0.12321341601642201,917.311789514742,3149.907134298435,2600.977866353718,177.99167361410412
41613,0.3120357499524401,95349.73367896088,0.9027062429639141,6,12,0.5814999472251858,0.1428745559520997,1238.0918501347794,2640.381842208818,2383.4891727704603,149.6012257907537
44609,0.4087906416826666,95325.4947999843,0.8713785182037115,4,10,0.5938645289374178,0.1131743684683478,1738.331103916638,5370.879232806899,4680.068787334363,636.929138732493
54045,0.2690396713938432,87207.46079870977,0.8519306930888833,5,12,0.5683319454112393,0.1183316783742579,1268.0181982011595,3550.615988020679,3024.8787395669274,325.882987912894
50061,0.31269684444177626,76312.35902427298,0.8850415826199544,6,13,0.7139597574346758,0.0976878060288882,1194.58731360529,4755.727786626097,4209.016846785254,566.737193982002
53469,0.3133186738178773,86702.00380812849,0.8794817767823765,5,11,0.5747398453805561,0.1241384607682604,1452.504465440206,3858.813610499163,3393.756250433821,443.9905158632491
51357,0.26151789496976907,87664.23464786462,0.897278351077866,4,11,0.5329741642675265,0.10361465082851068,1177.3985700725186,3895.6527568644337,3495.484882051262,668.4529768793473
42049,0.32254181489940414,70891.94752416003,0.848043420444537,4,14,0.6046029598962314,0.1112442798565929,961.4763467336212,3734.3734473970026,3166.910831547811,456.30477083263696
55134,0.3907434298090758,92792.17679115808,0.8891871833241717,4,11,0.6077161534976191,0.10919547201437414,1999.0449011136202,6400.487783432189,5691.231704050839,347.43802539252766
45076,0.32470274591193304,84967.90788236448,0.8043163096237999,5,11,0.6649094604677129,0.08794873381408994,1243.6158729591052,4703.935320332742,3783.4518975590777,497.4642624637717
57223,0.25748090639806065,78377.12990368546,0.8196519525208141,4,13,0.6331951163076542,0.08420423756939437,1154.7953005853412,5010.348589853428,4106.74200448327,294.3715321144403
44025,0.3303671888842463,85034.92750430483,0.8551937032523611,6,12,0.7477391920898429,0.12525507779295805,1236.7833168381205,3876.2675797495913,3314.95962632312,302.8617828537734
43523,0.33333142113308123,74907.01315999641,0.8394390408726419,6,12,0.5857923733149639,0.11831220077894589,1086.7197438077742,3169.3772053459306,2660.4989614192023,597.2252516256768
47372,0.2939818219039878,83737.43319984923,0.8562580428130743,5,13,0.6048205343188992,0.11753494782463693,1166.169938502392,3844.790658365002,3292.1329241576077,518.2937111363033
47199,0.26267262487854237,91242.02583505053,0.9032002633855125,5,11,0.5650996129406846,0.10569271985636834,1131.20816369308,3135.579697734155,2832.056408859755,219.24183957899928
45661,0.26475123264692946,84170.69556393845,0.8558470200102769,5,13,0.6207912004716156,0.10837187310201929,1017.5232124101791,3513.6499932169477,3007.146876053854,350.9685602412778
55527,0.2999490138379962,85859.88713017773,0.8587339596068732,5,11,0.5763426492289992,0.09568022437134957,1430.0195071368546,4407.325171057466,3784.719795417217,410.90399494029157
38322,0.30812496879987483,70806.23176686025,0.871044706967419,6,12,0.494208370138159,0.10352219787131739,836.077510333208,1979.4789058588842,1724.2146235020389,139.3527372576717
53380,0.2585349085126587,81383.12691017492,0.8850012008145696,6,12,0.6373261627005412,0.12994111913497172,1123.1354454430714,2855.151282362135,2526.812313397748,170.4503095554826
59215,0.38640152925246785,83929.05277388824,0.8694691845264301,6,12,0.5074726856716125,0.08141265713779,1920.3610636751644,5349.281855033443,4651.035732297957,301.29488991138743
40389,0.29913325751418457,82303.73587970347,0.8650586856210548,5,13,0.6325882053973134,0.13776748599265895,994.3684809882118,3012.0441243429486,2605.594931236732,400.91327482994524
53272,0.35444450584890685,92001.11509751416,0.8513728664960468,6,14,0.5405151281139108,0.11517306955784137,1737.162085068895,4413.136393800672,3757.224581828105,138.7488144865134
38191,0.24763750213204183,88001.11618370359,0.896368760842869,4,12,0.6376779166463562,0.10706791056446661,832.2726545993742,3339.0271055540106,2992.9995890262,516.1410241623953
42759,0.3908788260444291,81565.8512380994,0.878546996402875,6,12,0.6750723981887075,0.12015901279325353,1363.2580098555818,3737.586188264129,3283.645119496321,63.26447378124756
59199,0.39806012109014344,77340.87437385185,0.8703327630898022,5,13,0.6451866337990929,0.12034949540042451,1822.5192285357855,5488.413765508891,4776.746317515459,42.26376851610526
57579,0.26134405499582203,83362.99474726242,0.8165975837623437,4,12,0.5535238710330793,0.09678905002362273,1254.4404547447098,4289.732185421218,3502.9849376025245,360.20432086087135
51549,0.30894748698697827,77210.59397081753,0.8944931833149423,5,11,0.6513856201522453,0.1003175010778725,1229.6508241967113,4150.897237903197,3712.949283945232,375.71599043671506
44090,0.3662022446222524,77002.41842265581,0.8967605754184239,4,12,0.757298179653716,0.10312772973982175,1243.270033841706,5219.547160136781,4680.68411474786,92.06145771026071
40959,0.3259088756092912,84378.56065075108,0.8454373237270667,4,12,0.614013377991262,0.09495957102090406,1126.3611063209673,4285.061079898572,3622.750571396463,327.1097237727953
43777,0.36796719295588265,75054.33597577165,0.8976442543730827,6,12,0.647723217699825,0.11582384189467537,1209.0127565074035,3613.9758198246545,3244.0646301088523,398.27812918711334
46255,0.30891205720100934,84398.67611862613,0.8363809279140891,6,13,0.6850770794441745,0.1282054959581303,1205.9496595924747,3876.209604459066,3241.987785766978,583.9392465886697
58455,0.2639127120881435,89372.14241755473,0.8727599123079761,5,11,0.6438523135181751,0.08074408269625676,1378.745612694789,5237.520444340173,4571.097883713561,512.0884471305707
49753,0.3115624734332444,80714.12595312308,0.8866745844057782,6,11,0.589332705242628,0.11200066409260791,1251.163205445302,3469.0269493045835,3075.898028567086,557.1104379542115
48414,0.2672699792369737,74039.40440642255,0.8811943352695978,5,13,0.5783846191626004,0.10301954261224416,958.0409269367447,3285.6616654317922,2895.306447190968,410.9757490841274
46458,0.29124944611655207,80280.71992804228,0.8330121150383512,5,12,0.5992848832279466,0.12542826139097685,1086.2677253599957,3061.5253363115344,2550.2876956443706,272.36536421437944
52503,0.20563995056448847,91844.30470867417,0.8406301918690409,4,12,0.5764228292385857,0.1339961928670249,991.6167202707223,2926.2263095221056,2459.874184025803,324.0280864562033
47456,0.4084627296320379,96275.11611860871,0.8954919840904392,4,12,0.6318678175143065,0.08177471482901451,1866.1975534028757,7580.470405000925,6788.250483313133,254.63305002022173
39265,0.3098510736374636,86107.15228938348,0.874938744320454,4,12,0.6167489039386511,0.10201551650341716,1047.6056541044256,4103.93789047608,3590.6942646622742,561.6201912844148
46462,0.42771099879959057,85611.87101618579,0.9129656873516511,6,12,0.6345481064067553,0.10838241827576166,1701.3055057799716,4920.749160078634,4492.47513921625,265.8584579321837
45397,0.27365981131296613,83951.02885008093,0.8500099323574948,6,12,0.5799811688532851,0.08334608127749622,1042.9517091766265,3594.2680815214385,3055.1635688487404,502.97514547361754
41131,0.28747341722683634,80839.86900034882,0.8519123202038386,4,12,0.5413753966413257,0.10944707899653072,955.8561990317536,2862.2225053614493,2438.362615482116,148.43245791557752
52219,0.36077571913134787,84421.68001055042,0.8619259892935963,4,13,0.715802185460759,0.0916029956169229,1590.4493474535313,7266.440665385605,6263.1340591557055,271.31206283635146
41405,0.2996453788857364,85880.66318720096,0.8193144572302639,5,13,0.6238344109901425,0.12389933972233685,1065.5056645103464,3338.3081645487637,2735.1241419046287,328.7161918153669
43639,0.3732096324322258,91247.6467386024,0.8597390931139038,6,13,0.5000550339984636,0.08,1486.1043560306907,4545.04339398562,3907.551485708537,397.727651908744
48474,0.28154355677433485,94947.8095870547,0.9196740055585293,4,12,0.6700649391104319,0.08477241198543933,1295.80425438048,5494.8485581289,5053.469383391915,201.56953663931105
53282,0.3312856672561149,77823.67220663115,0.8721299836617084,4,13,0.7360581299802627,0.09195012282901739,1373.7094468340663,6676.687702311569,5822.939536731318,477.82549540292456
42770,0.3934109748016306,79971.92800285685,0.8976917337515204,4,12,0.6025877973751689,0.09371255951204076,1345.6226466968537,4962.4490492025,4454.749490632176,286.3474017310238
46023,0.35108626683003014,82586.95951011508,0.8608275844404271,5,13,0.5012373430327502,0.08,1334.4436643374358,4774.454233273088,4109.981904649843,710.9258903807901
44666,0.24849759733646848,85590.02720644505,0.9000310426339703,6,12,0.5546885961029512,0.1196199314710825,949.9974072714061,2330.0164177635047,2097.087105833956,218.8019757145315
44961,0.333995738607401,81483.81561925601,0.8711289449134174,6,10,0.6084433095562166,0.10181820754834044,1223.6247285635113,3111.6736895625286,2710.6690181034464,216.90066888259167
51673,0.2970670946484685,91534.83104689792,0.8497453326976802,4,13,0.6331887711837717,0.11920586612487469,1405.091509022436,4887.652387562209,4153.25980417966,289.8874788124515
43224,0.32496632969824435,86889.36119810591,0.8597981841701818,4,12,0.6432738419631944,0.12131039822412158,1220.4779124928973,4085.027265484445,3512.299025149209,243.61988270601944
50062,0.27587070101225913,86526.8494497157,0.8605106083383448,4,12,0.6793561243443462,0.08212715806425902,1194.9910845058364,5176.42153469693,4454.365643837764,144.10561579708838
39588,0.31331531188722805,74728.1213035708,0.8987614750319027,4,12,0.5911230666570918,0.10692489126087602,926.8922378902103,3458.7983495494755,3108.6347064789975,542.0178169267977
39117,0.2276546234138044,70952.36985730288,0.8803331804394148,6,11,0.6757215608245171,0.08081990029434037,631.8426248667702,2427.8728608603487,2137.3370373037314,366.7018452861565
42222,0.3046633872368246,88189.36707828744,0.8530804629227858,5,11,0.7762025058321704,0.1167493325657799,1134.4237061052959,4029.783944712874,3437.7299530344685,268.79870639305835
43969,0.3754872981177337,73218.3017430843,0.8759423253974158,5,12,0.5827963103588047,0.09424910641404032,1208.819592137183,4028.0399213039277,3528.330655460586,356.38874190872076
57257,0.41918822241393555,80584.9630473993,0.8305187544956207,5,11,0.5771569811301157,0.1039016057295809,1934.1567712736985,5220.441040500824,4335.674190874566,72.27075575244974
38446,0.35430080965854055,84149.7625693933,0.8951617442826095,6,11,0.6336120991706796,0.10349401845078238,1146.2416931534456,3366.6870172605336,3013.729422824555,340.6130555742624
54851,0.3420130395218731,94246.2285603968,0.8537793565197686,4,12,0.6758484122992675,0.10145991673607152,1768.0363677128776,7288.613229449482,6222.867512960851,715.3973527161215
42732,0.3518508927141989,81729.37333304723,0.8873208110616676,6,12,0.6190783398447509,0.09291490520967394,1228.8250214373238,4054.8972772040715,3597.9947407804643,415.4296894263562
44729,0.3297996867208241,86074.80854758521,0.8517767158913934,5,12,0.6178173601900926,0.08782137485342147,1269.7420226435315,4841.008080310442,4123.457964250527,576.9013944101246
50283,0.3730691859915515,90625.98629159792,0.8595449381695016,5,13,0.6449507511804157,0.09990350536534552,1700.05630968514,6107.3433654382625,5249.536075425547,299.0623928367128
37022,0.3343578972563167,87939.46068217032,0.8708708693965428,4,11,0.5648270232864295,0.08568806357879585,1088.5672384726752,4017.502627099973,3498.726005665448,507.77457189237066
56074,0.22075372724708983,72628.73546004514,0.8975272508898671,4,12,0.5628496794146634,0.0902765393181066,899.0380339909749,3228.955492071564,2898.075546044729,248.21559359402448
44166,0.33065111637334504,87075.3278189259,0.8689805564643744,5,13,0.6336734497512166,0.08284914718783129,1271.6077895061408,5263.616499695255,4573.980394920245,465.2877054428254
52934,0.27987267572096597,84911.2396275045,0.8691212578003431,5,12,0.7081287484143215,0.10033842989335091,1257.9413530016916,4744.547273407816,4123.586893957389,280.96454311662694
43928,0.24736023713750305,74574.43753552446,0.8632148976939268,6,13,0.5452894782447242,0.08711888366749268,810.3288583002333,2714.6743607291637,2343.3473505691513,373.6999571719519
38842,0.2769678058939609,74896.12331707029,0.8515047368860228,4,12,0.6016971274410354,0.10108055632551828,805.7312600972823,2946.469181720271,2508.9324653234944,273.4574209003204
51932,0.37566884072633855,74546.16243314419,0.8436346489849884,6,11,0.659959972821282,0.10654902756570121,1454.338544347857,4008.105045559653,3381.376293205679,85.63386821868684
43530,0.23588575348725987,86085.39292828484,0.8325180827733096,5,11,0.6543558159723895,0.13334927947534472,883.9340127516397,2586.14106842446,2153.00920406605,342.2521355353563
39959,0.36195348304341274,85543.43753097823,0.8287718558082905,4,11,0.560556427241135,0.11148770657547018,1237.2403340819671,3754.1005250797657,3111.292859061235,342.74552725787305
53082,0.24168781058407932,76137.9601775937,0.8498982025931734,5,12,0.5672633004045218,0.1270894941719971,976.7946281616115,2607.337633304092,2215.9715680986865,257.0717163596922
